timestamp_utc,row_type,participant_id,condition,epoch,n_epochs,variance_explained,variance_explained_percent,data_variance,residual_variance,mean_variance_explained,std_variance_explained,min_variance_explained,max_variance_explained
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,7,,0.15887263262896267,15.887263262896267,8.834249371953678e-11,7.430728916930638e-11,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,8,,0.011254969966772332,1.1254969966772332,4.10639254839203e-10,4.0601752235881e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,9,,0.015918835133734044,1.5918835133734044,6.017927319384258e-10,5.922128926540186e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,10,,0.02052743033806248,2.052743033806248,6.848040828573399e-11,6.707468147512651e-11,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,11,,0.02621617050199565,2.621617050199565,1.079644747950143e-09,1.0513405971562978e-09,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,12,,0.02748276203813471,2.748276203813471,5.929622226257593e-10,5.766659829637321e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,13,,0.02550437610411982,2.550437610411982,3.5749365504623983e-10,3.483760024131041e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,14,,0.037621349827403394,3.7621349827403394,3.5423727431063575e-09,3.4091038989188945e-09,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,15,,-0.0019621599427435132,-0.19621599427435132,3.0163251433546166e-10,3.022243655725197e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,16,,0.012304196775282827,1.2304196775282827,3.713139268527893e-10,3.667452072313896e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,17,,0.05983146727685418,5.983146727685417,6.360007403179251e-10,5.979478828355381e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,18,,-0.0320554461272049,-3.20554461272049,4.837628078697428e-10,4.992700404957568e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,19,,0.009515949698134407,0.9515949698134407,4.666107392893805e-10,4.6217049496569346e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,20,,-0.022369133851449785,-2.2369133851449785,5.418656445121012e-10,5.539867096436945e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,21,,0.07348606872211527,7.348606872211527,7.614585566593796e-10,7.055019608356657e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,22,,0.07066449829727384,7.066449829727384,9.7933050046649e-10,9.101266019838075e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,23,,0.037707065596777944,3.7707065596777944,1.2841236892562335e-09,1.2357031530710722e-09,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,24,,0.023158230420462056,2.3158230420462056,4.817682604615153e-10,4.706113600764823e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,25,,-0.057725270601285406,-5.7725270601285406,6.200865380955768e-11,6.558812013033582e-11,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,26,,-0.06341100276176492,-6.341100276176492,5.315814098206309e-10,5.652895200668697e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,27,,-0.03934162047513312,-3.934162047513312,4.935689572512018e-10,5.129867598456858e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,28,,-0.03990922593117441,-3.990922593117441,1.0318013100915527e-09,1.0729797016920782e-09,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,29,,-0.04884478296348016,-4.884478296348016,6.855896859189892e-10,7.190771653297029e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,30,,-0.003967822295150469,-0.39678222951504694,8.029057370178521e-10,8.060915243020957e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,31,,-0.07703504669985217,-7.703504669985217,1.0046626177377886e-09,1.082056849412815e-09,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,32,,0.03376679117997572,3.376679117997572,6.073930446772646e-10,5.868833305734777e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,33,,0.008556989753042976,0.8556989753042976,2.1149966199324393e-09,2.096898615527957e-09,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,34,,0.03638955708571745,3.638955708571745,9.158367277478267e-10,8.825098348622505e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,35,,-0.017765089498056552,-1.7765089498056552,6.561947995414818e-10,6.678521588834955e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,36,,0.046351447277091395,4.6351447277091395,9.781195753613648e-10,9.327823174333115e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,37,,0.05260698675616693,5.260698675616693,1.1625657130838432e-09,1.1014066340124678e-09,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,38,,0.020482448239915407,2.0482448239915407,7.079945217862286e-10,6.934930606395985e-10,,,,
2026-05-30T23:54:08.590359+00:00,epoch,P02,Two,39,,0.0023147022982504817,0.23147022982504817,7.133877506961498e-10,7.117364704300697e-10,,,,
2026-05-30T23:54:08.595364+00:00,participant_condition_average,P02,One,,40,,,,,0.13898802500826768,0.07120125559013549,-0.029967809735617523,0.3845724296139075
2026-05-30T23:54:08.595364+00:00,participant_condition_average,P02,Two,,40,,,,,0.0031814860561911102,0.07067336414717452,-0.2901332989263674,0.15887263262896267
2026-05-30T23:54:08.595364+00:00,participant_average,P02,all,,80,,,,,0.0710847555322294,0.098198908366035,-0.2901332989263674,0.3845724296139075
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,0,,0.00047843928821189596,0.047843928821189596,1.052577840107973e-10,1.0520742455153642e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,1,,0.0006004152167013999,0.060041521670139986,9.857471111328074e-11,9.851552535674638e-11,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,2,,0.00046447247803960146,0.046447247803960146,1.6733356684129473e-10,1.6725584500484474e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,3,,0.0004145064308470614,0.04145064308470614,1.3450921527653343e-10,1.3445346034179312e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,4,,0.00038339374504225976,0.038339374504225976,2.0888406229376207e-10,2.0880397745083963e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,5,,0.0006464698454857754,0.06464698454857754,2.239443763566449e-10,2.2379960307026421e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,6,,0.00034126471731588115,0.034126471731588115,1.3085005411690935e-10,1.3080539961018038e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,7,,0.0005311652802968414,0.05311652802968414,2.6074300947027937e-10,2.6060451183656863e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,8,,0.0006228580004520312,0.06228580004520312,2.522725934356142e-10,2.5211546343249803e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,9,,0.000291555635416052,0.0291555635416052,1.340217422609287e-10,1.3398266746670425e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,10,,0.00034846529708698615,0.034846529708698615,9.990847816529785e-11,9.987366352777247e-11,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,11,,0.00047888369507098627,0.04788836950709863,1.1050758020351297e-10,1.1045465992517175e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,12,,0.000563916944246512,0.056391694424651195,1.1549826282640418e-10,1.1543313139896534e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,13,,0.00043795148803482675,0.043795148803482675,1.8739674894421034e-10,1.8731467825915734e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,14,,0.000539553777063384,0.0539553777063384,1.7125042495403369e-10,1.7115802614042602e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,15,,0.0006910638372276123,0.06910638372276123,2.325586707522633e-10,2.3239795786487267e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,16,,0.0002482783935112698,0.02482783935112698,1.2209945443435945e-10,1.2206913977796388e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,17,,0.0009417861662106564,0.09417861662106564,3.373377872471132e-10,3.3702008718574376e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,18,,0.0002543272479966774,0.02543272479966774,1.5353299630739317e-10,1.5349394868296564e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,19,,0.0005496744588088243,0.054967445880882426,1.8369667932765136e-10,1.8359570595485696e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,20,,0.0005421904990025039,0.05421904990025039,1.233856221834086e-10,1.2331872367134724e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,21,,0.00036714365675549754,0.036714365675549754,2.1452447062350963e-10,2.1444570932490136e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,22,,0.0005026579043748702,0.05026579043748702,2.205392903540507e-10,2.20428434536529e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,23,,0.00026472753250639247,0.026472753250639247,3.145577184407029e-10,3.1447444635206926e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,24,,0.00024413075915763471,0.02441307591576347,1.822339961213011e-10,1.8218950719748368e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,25,,0.0005556775871740083,0.05556775871740083,1.1458167918994104e-10,1.1451800871891443e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,26,,0.00041142805554328366,0.041142805554328366,1.3338150371046099e-10,1.3332662681774395e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,27,,0.0004945947188469413,0.04945947188469413,1.654644759456459e-10,1.653826380896864e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,28,,0.000439271532010177,0.0439271532010177,1.6215206231814128e-10,1.620808335333082e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,29,,0.00045193305025770236,0.045193305025770236,1.959421456269109e-10,1.958535928953637e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,30,,0.00042880038489068184,0.042880038489068184,9.92426494768097e-11,9.920009419051648e-11,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,31,,0.00034528865688920884,0.034528865688920884,9.563591088472843e-11,9.560288888950867e-11,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,32,,0.00041867662415739915,0.041867662415739915,1.2820646098518544e-10,1.2815278393690499e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,33,,-1.7727688774726857e-05,-0.0017727688774726857,1.994440672110998e-10,1.994476028934513e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,34,,0.0002877727828933807,0.02877727828933807,1.1920168430738494e-10,1.1916738130696623e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,35,,-9.979571398699427e-05,-0.009979571398699427,1.263593403505685e-10,1.263719504711577e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,36,,0.000804310475136405,0.0804310475136405,2.279659665613003e-10,2.2778261114642046e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,37,,0.0003328131052305894,0.03328131052305894,2.3960675035253896e-10,2.395270060859199e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,38,,0.0003755383514484345,0.03755383514484345,1.7568146476549326e-10,1.7561548963783518e-10,,,,
2026-05-30T23:56:32.048383+00:00,epoch,P03,One,39,,0.0002956296494444066,0.02956296494444066,3.97035934992722e-10,3.9691855939844325e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,0,,0.00016597212253377513,0.016597212253377513,1.283482578017786e-10,1.283269555690077e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,1,,0.00043970185586605925,0.043970185586605925,1.036654326294782e-10,1.0361985074636187e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,2,,0.000556636737692795,0.0556636737692795,1.7579226808722742e-10,1.7569441565260772e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,3,,0.00038735510558796094,0.038735510558796094,1.1171198329240418e-10,1.1166871108532051e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,4,,0.00035350307731230046,0.035350307731230046,1.3405686003654086e-10,1.3400947052398312e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,5,,0.0001545675897741683,0.015456758977416829,2.414045352598572e-10,2.4136722194268153e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,6,,0.0005269267909374653,0.05269267909374653,1.1116474164719001e-10,1.1110616596660846e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,7,,0.0003884355586046828,0.03884355586046828,1.211700585089388e-10,1.211229917495757e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,8,,1.344314241369382e-06,0.0001344314241369382,2.4984753493719104e-10,2.4984719906359164e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,9,,0.00018366565985172834,0.018366565985172834,1.2461825482638204e-10,1.2459536673237978e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,10,,0.000589725704075561,0.0589725704075561,1.752202667417253e-10,1.7511693484655273e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,11,,0.0002534767963968676,0.02534767963968676,1.5683569729394637e-10,1.5679594308383564e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,12,,0.00034675524402671964,0.034675524402671964,1.6705112093742573e-10,1.6699319508522013e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,13,,0.000249930379102703,0.0249930379102703,1.1453802455395572e-10,1.1450939802205728e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,14,,0.0007583894799924051,0.07583894799924051,1.52050289731521e-10,1.519349763913588e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,15,,0.0034606244573333056,0.34606244573333056,2.1283823368250917e-10,2.1210168048557186e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,16,,0.005143243706026146,0.5143243706026146,1.7260709254052147e-10,1.7171933219819695e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,17,,0.0002655591304586702,0.02655591304586702,1.4389988733863105e-10,1.438616734096763e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,18,,0.00037310811332325056,0.037310811332325056,1.0104708232487693e-10,1.0100938083863387e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,19,,0.0004739155664438277,0.04739155664438277,1.2961539282355574e-10,1.2955396607124593e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,20,,0.00039139884890215804,0.039139884890215804,1.3488480378609648e-10,1.348320100291602e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,21,,0.0003435930316985081,0.03435930316985081,1.2953228547667173e-10,1.2948777908600197e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,22,,0.0003613564961921778,0.03613564961921778,1.4651623718836024e-10,1.4646329259425458e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,23,,0.00023255512299669157,0.023255512299669157,2.4503387357358605e-10,2.449768896909788e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,24,,0.000409075846902085,0.0409075846902085,1.4614509679286336e-10,1.4608531236362223e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,25,,0.0003695254887917665,0.03695254887917665,1.9433514451737414e-10,1.9426333272810694e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,26,,0.00039892249954376346,0.039892249954376346,1.1605707392026654e-10,1.1601077614224853e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,27,,0.0004250572876128844,0.04250572876128844,1.6741552197783186e-10,1.6734436079015567e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,28,,0.00037732093114406506,0.037732093114406506,1.4998114308231383e-10,1.4992455205775197e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,29,,0.0003310946421017924,0.03310946421017924,1.3679249350592637e-10,1.367472022442468e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,30,,0.0003530741504506052,0.03530741504506052,1.2375546075152128e-10,1.237117658973528e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,31,,0.0002817309989532335,0.02817309989532335,1.923677848291925e-10,1.9231358886100613e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,32,,0.00028203072647847716,0.028203072647847716,1.0890293731268013e-10,1.0887222333815419e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,33,,0.00031242099316897143,0.031242099316897143,1.4004775679791397e-10,1.4000400293864408e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,34,,0.00026848263121914684,0.026848263121914684,1.2116590929717794e-10,1.2113337835503577e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,35,,0.0005130853452913753,0.05130853452913753,1.6291103616108082e-10,1.6282744889584035e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,36,,0.0002436979880626744,0.02436979880626744,1.8592628405913814e-10,1.8588097419778495e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,37,,0.0006688429607057955,0.06688429607057955,4.0114572420371917e-10,4.008774207098683e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,38,,0.0004287866399005358,0.04287866399005358,3.926585317025134e-10,3.924901649700764e-10,,,,
2026-05-30T23:59:04.490459+00:00,epoch,P03,Two,39,,0.0005039991041461134,0.05039991041461134,2.0298804497765663e-10,2.028857391848355e-10,,,,
2026-05-30T23:59:04.494469+00:00,participant_condition_average,P03,One,,40,,,,,0.0004318375966506083,0.00018623336942574662,-9.979571398699427e-05,0.0009417861662106564
2026-05-30T23:59:04.494469+00:00,participant_condition_average,P03,Two,,40,,,,,0.0005642222280961146,0.0008888737617905345,1.344314241369382e-06,0.005143243706026146
2026-05-30T23:59:04.494469+00:00,participant_average,P03,all,,80,,,,,0.0004980299123733614,0.0006455781430658894,-9.979571398699427e-05,0.005143243706026146
2026-05-31T00:02:11.244925+00:00,epoch,P05,One,0,,0.17329054113736564,17.329054113736564,3.177599716698971e-10,2.6269517422742664e-10,,,,
2026-05-31T00:02:11.244925+00:00,epoch,P05,One,1,,0.08085802952551102,8.085802952551102,4.303432435142553e-10,3.955465368240755e-10,,,,
2026-05-31T00:02:11.244925+00:00,epoch,P05,One,2,,0.17750353411246,17.750353411246,3.636237702339019e-10,2.9907926593008715e-10,,,,
2026-05-31T00:02:11.244925+00:00,epoch,P05,One,3,,0.04034417282625036,4.034417282625036,9.614798608480699e-10,9.226897511730562e-10,,,,
2026-05-31T00:02:11.244925+00:00,epoch,P05,One,4,,0.22044615395562028,22.04461539556203,4.046766340205036e-10,3.1546722645497745e-10,,,,
2026-05-31T00:02:11.244925+00:00,epoch,P05,One,5,,0.1350944952353902,13.509449523539018,5.746119226371466e-10,4.969850149922442e-10,,,,
2026-05-31T00:02:11.244925+00:00,epoch,P05,One,6,,0.2106841376860521,21.06841376860521,2.6495963734855235e-10,2.091368446321635e-10,,,,
2026-05-31T00:02:11.244925+00:00,epoch,P05,One,7,,0.3027657386350644,30.27657386350644,3.211245539487536e-10,2.238990411786036e-10,,,,
2026-05-31T00:02:11.244925+00:00,epoch,P05,One,8,,0.15615053829158454,15.615053829158454,5.002913829558205e-10,4.2217061420462784e-10,,,,
2026-05-31T00:02:11.244925+00:00,epoch,P05,One,9,,0.08287601282136015,8.287601282136015,4.865709525809353e-10,4.4624589207633633e-10,,,,
2026-05-31T00:02:11.244925+00:00,epoch,P05,One,10,,0.2253452899767222,22.534528997672222,3.9655359619127644e-10,3.0719211106624123e-10,,,,
