total_standing,correct_standing,accuracy_standing,total_straight,correct_straight,accuracy_straight,total_diagonal,correct_diagonal,accuracy_diagonal,overall_accuracy,macro_f1,macro_auc,cm_standing_standing,cm_standing_straight,cm_standing_diagonal,cm_straight_standing,cm_straight_straight,cm_straight_diagonal,cm_diagonal_standing,cm_diagonal_straight,cm_diagonal_diagonal,participant_id,model,n_features_final,best_params,inner_best_score,cv_mode,repeat,fold,channel_mode,ablation
8,8,1.0,8,4,0.5,8,6,0.75,0.75,0.7410759175465058,0.9036458333333334,8,0,0,0,4,4,1,1,6,P06,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8172438672438673,repeated_stratified,0,0,full,electrode
8,8,1.0,8,3,0.375,8,3,0.375,0.5833333333333334,0.5833333333333334,0.8177083333333334,8,0,0,0,3,5,0,5,3,P06,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8616402116402115,repeated_stratified,0,1,full,electrode
8,8,1.0,8,6,0.75,8,4,0.5,0.75,0.746031746031746,0.8723958333333334,8,0,0,0,6,2,0,4,4,P06,xgb,148,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9353294853294853,repeated_stratified,0,2,full,electrode
8,8,1.0,8,3,0.375,8,3,0.375,0.5833333333333334,0.5720588235294118,0.8203125,8,0,0,1,3,4,0,5,3,P06,xgb,147,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8925925925925925,repeated_stratified,0,3,full,electrode
8,8,1.0,8,5,0.625,8,4,0.5,0.7083333333333334,0.7002801120448178,0.9036458333333334,8,0,0,1,5,2,0,4,4,P06,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.881914381914382,repeated_stratified,0,4,full,electrode
8,8,1.0,8,2,0.25,8,5,0.625,0.625,0.6014747779453662,0.828125,8,0,0,1,2,5,0,3,5,P06,xgb,150,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.8571909571909572,repeated_stratified,1,0,full,electrode
8,7,0.875,8,5,0.625,8,2,0.25,0.5833333333333334,0.5803418803418804,0.7916666666666666,7,1,0,0,5,3,0,6,2,P06,xgb,149,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9505291005291006,repeated_stratified,1,1,full,electrode
8,8,1.0,8,4,0.5,8,2,0.25,0.5833333333333334,0.5644377409083291,0.8177083333333334,8,0,0,1,4,3,0,6,2,P06,xgb,149,"{'subsample': 1.0, 'reg_lambda': 3, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.3, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8575998075998076,repeated_stratified,1,2,full,electrode
8,8,1.0,8,4,0.5,8,7,0.875,0.7916666666666666,0.7840755735492578,0.8489583333333334,8,0,0,0,4,4,0,1,7,P06,xgb,150,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.8648629148629149,repeated_stratified,1,3,full,electrode
8,8,1.0,8,6,0.75,8,4,0.5,0.75,0.7410759175465058,0.8489583333333334,8,0,0,1,6,1,0,4,4,P06,xgb,150,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8634920634920634,repeated_stratified,1,4,full,electrode
