total_standing,correct_standing,accuracy_standing,total_straight,correct_straight,accuracy_straight,total_diagonal,correct_diagonal,accuracy_diagonal,overall_accuracy,macro_f1,macro_auc,cm_standing_standing,cm_standing_straight,cm_standing_diagonal,cm_straight_standing,cm_straight_straight,cm_straight_diagonal,cm_diagonal_standing,cm_diagonal_straight,cm_diagonal_diagonal,participant_id,model,n_features_final,best_params,inner_best_score,cv_mode,repeat,fold,channel_mode,ablation
8,8,1.0,8,5,0.625,8,5,0.625,0.75,0.75,0.8645833333333334,8,0,0,0,5,3,0,3,5,P04,xgb,149,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9577441077441077,repeated_stratified,0,0,full,electrode
8,7,0.875,8,5,0.625,8,3,0.375,0.625,0.621078431372549,0.8307291666666666,7,0,1,0,5,3,1,4,3,P04,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.877946127946128,repeated_stratified,0,1,full,electrode
8,8,1.0,8,2,0.25,8,4,0.5,0.5833333333333334,0.5444444444444444,0.7864583333333334,8,0,0,2,2,4,2,2,4,P04,xgb,150,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.8923039923039923,repeated_stratified,0,2,full,electrode
8,7,0.875,8,6,0.75,8,4,0.5,0.7083333333333334,0.7121136173767754,0.8776041666666666,7,1,0,0,6,2,0,4,4,P04,xgb,150,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.9244829244829244,repeated_stratified,0,3,full,electrode
8,8,1.0,8,1,0.125,8,6,0.75,0.625,0.5629629629629629,0.859375,8,0,0,1,1,6,1,1,6,P04,xgb,149,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9443482443482444,repeated_stratified,0,4,full,electrode
8,8,1.0,8,5,0.625,8,6,0.75,0.7916666666666666,0.7908496732026143,0.9375,8,0,0,0,5,3,0,2,6,P04,xgb,149,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9145743145743146,repeated_stratified,1,0,full,electrode
8,8,1.0,8,6,0.75,8,3,0.375,0.7083333333333334,0.6897938662644546,0.8802083333333334,8,0,0,0,6,2,1,4,3,P04,xgb,149,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8971620971620973,repeated_stratified,1,1,full,electrode
8,7,0.875,8,6,0.75,8,5,0.625,0.75,0.7547385620915033,0.9114583333333334,7,0,1,0,6,2,0,3,5,P04,xgb,150,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8597162097162098,repeated_stratified,1,2,full,electrode
8,8,1.0,8,3,0.375,8,3,0.375,0.5833333333333334,0.5833333333333334,0.7890625,8,0,0,0,3,5,0,5,3,P04,xgb,148,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9199134199134199,repeated_stratified,1,3,full,electrode
8,8,1.0,8,2,0.25,8,3,0.375,0.5416666666666666,0.5082658569500674,0.7916666666666666,8,0,0,1,2,5,2,3,3,P04,xgb,147,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.9435064935064936,repeated_stratified,1,4,full,electrode
