total_standing,correct_standing,accuracy_standing,total_straight,correct_straight,accuracy_straight,total_diagonal,correct_diagonal,accuracy_diagonal,overall_accuracy,macro_f1,macro_auc,cm_standing_standing,cm_standing_straight,cm_standing_diagonal,cm_straight_standing,cm_straight_straight,cm_straight_diagonal,cm_diagonal_standing,cm_diagonal_straight,cm_diagonal_diagonal,participant_id,model,n_features_final,best_params,inner_best_score,cv_mode,repeat,fold,channel_mode,ablation
8,7,0.875,8,2,0.25,9,6,0.6666666666666666,0.6,0.5767195767195767,0.858251633986928,7,1,0,3,2,3,0,3,6,P10,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9604705059250515,repeated_stratified,0,0,full,window
9,7,0.7777777777777778,8,7,0.875,8,6,0.75,0.8,0.8009259259259259,0.8858932461873638,7,1,1,0,7,1,0,2,6,P10,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9705430932703659,repeated_stratified,0,1,full,window
8,6,0.75,8,6,0.75,8,8,1.0,0.8333333333333334,0.8330827067669172,0.9557291666666666,6,1,1,0,6,2,0,0,8,P10,xgb,148,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9663234072324981,repeated_stratified,0,2,full,window
8,8,1.0,8,2,0.25,8,4,0.5,0.5833333333333334,0.5644377409083291,0.7916666666666666,8,0,0,0,2,6,1,3,4,P10,xgb,150,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.9688552188552189,repeated_stratified,0,3,full,window
8,8,1.0,8,6,0.75,8,6,0.75,0.8333333333333334,0.832010582010582,0.9453125,8,0,0,2,6,0,0,2,6,P10,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9600660282478465,repeated_stratified,0,4,full,window
8,6,0.75,8,8,1.0,9,4,0.4444444444444444,0.72,0.7111111111111111,0.8939270152505446,6,0,2,0,8,0,1,4,4,P10,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9413310595128777,repeated_stratified,1,0,full,window
9,9,1.0,8,6,0.75,8,6,0.75,0.84,0.8333333333333334,0.9705882352941176,9,0,0,0,6,2,0,2,6,P10,xgb,149,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9418011281647645,repeated_stratified,1,1,full,window
8,6,0.75,8,7,0.875,8,5,0.625,0.75,0.7481481481481481,0.8255208333333334,6,1,1,0,7,1,1,2,5,P10,xgb,149,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.971043771043771,repeated_stratified,1,2,full,window
8,7,0.875,8,5,0.625,8,6,0.75,0.75,0.751984126984127,0.8828125,7,0,1,0,5,3,1,1,6,P10,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9520027110936202,repeated_stratified,1,3,full,window
8,8,1.0,8,6,0.75,8,7,0.875,0.875,0.8775271512113617,0.9583333333333334,8,0,0,2,6,0,1,0,7,P10,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9554243736061917,repeated_stratified,1,4,full,window
8,8,1.0,8,8,1.0,9,8,0.8888888888888888,0.96,0.9607843137254902,1.0,8,0,0,0,8,0,0,1,8,P10,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9605579605579607,repeated_stratified,2,0,full,window
9,8,0.8888888888888888,8,4,0.5,8,7,0.875,0.76,0.745687748783724,0.9324618736383442,8,1,0,2,4,2,0,1,7,P10,xgb,149,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9520333202151384,repeated_stratified,2,1,full,window
8,8,1.0,8,8,1.0,8,6,0.75,0.9166666666666666,0.9131652661064426,0.9114583333333334,8,0,0,0,8,0,1,1,6,P10,xgb,146,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9727141545323362,repeated_stratified,2,2,full,window
8,5,0.625,8,6,0.75,8,5,0.625,0.6666666666666666,0.6786324786324786,0.8671875,5,3,0,0,6,2,0,3,5,P10,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9625650443832261,repeated_stratified,2,3,full,window
8,7,0.875,8,5,0.625,8,3,0.375,0.625,0.621078431372549,0.8515625,7,0,1,0,5,3,1,4,3,P10,xgb,149,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9576632122086667,repeated_stratified,2,4,full,window
8,6,0.75,8,6,0.75,9,7,0.7777777777777778,0.76,0.7622807017543859,0.9114923747276688,6,1,1,0,6,2,1,1,7,P10,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9505575232847959,repeated_stratified,3,0,full,window
9,7,0.7777777777777778,8,5,0.625,8,7,0.875,0.76,0.7630952380952382,0.9196623093681917,7,0,2,0,5,3,0,1,7,P10,xgb,148,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9758406576588393,repeated_stratified,3,1,full,window
8,6,0.75,8,6,0.75,8,3,0.375,0.625,0.6200501253132832,0.8984375,6,1,1,0,6,2,1,4,3,P10,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9570510297783024,repeated_stratified,3,2,full,window
8,8,1.0,8,2,0.25,8,6,0.75,0.6666666666666666,0.6353629170966631,0.8177083333333334,8,0,0,1,2,5,0,2,6,P10,xgb,149,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9425160697887972,repeated_stratified,3,3,full,window
8,7,0.875,8,8,1.0,8,6,0.75,0.875,0.8740740740740741,0.9427083333333334,7,0,1,0,8,0,0,2,6,P10,xgb,148,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9664567755476847,repeated_stratified,3,4,full,window
8,7,0.875,8,5,0.625,9,8,0.8888888888888888,0.8,0.802045177045177,0.8853485838779956,7,0,1,0,5,3,1,0,8,P10,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9597227688136778,repeated_stratified,4,0,full,window
9,9,1.0,8,8,1.0,8,6,0.75,0.92,0.9153439153439153,0.9681372549019608,9,0,0,0,8,0,0,2,6,P10,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9454676636494819,repeated_stratified,4,1,full,window
8,7,0.875,8,7,0.875,8,6,0.75,0.8333333333333334,0.8356209150326798,0.9296875,7,0,1,0,7,1,0,2,6,P10,xgb,149,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9602300056845511,repeated_stratified,4,2,full,window
8,6,0.75,8,6,0.75,8,5,0.625,0.7083333333333334,0.7111111111111111,0.8203125,6,1,1,1,6,1,0,3,5,P10,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9698456425729153,repeated_stratified,4,3,full,window
