total_standing,correct_standing,accuracy_standing,total_straight,correct_straight,accuracy_straight,total_diagonal,correct_diagonal,accuracy_diagonal,overall_accuracy,macro_f1,macro_auc,cm_standing_standing,cm_standing_straight,cm_standing_diagonal,cm_straight_standing,cm_straight_straight,cm_straight_diagonal,cm_diagonal_standing,cm_diagonal_straight,cm_diagonal_diagonal,participant_id,model,n_features_final,best_params,inner_best_score,cv_mode,repeat,fold,channel_mode,ablation
8,7,0.875,8,7,0.875,8,8,1.0,0.9166666666666666,0.9166666666666666,0.9869791666666666,7,1,0,1,7,0,0,0,8,P08,xgb,144,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9622013788680456,repeated_stratified,0,0,full,window
8,5,0.625,8,8,1.0,8,8,1.0,0.875,0.8704453441295547,0.953125,5,3,0,0,8,0,0,0,8,P08,xgb,146,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9688552188552189,repeated_stratified,0,1,full,window
7,6,0.8571428571428571,8,5,0.625,8,7,0.875,0.782608695652174,0.7805555555555556,0.960515873015873,6,1,0,2,5,1,0,1,7,P08,xgb,148,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.9794853294853295,repeated_stratified,0,2,full,window
7,6,0.8571428571428571,8,8,1.0,8,7,0.875,0.9130434782608695,0.9150997150997151,0.9545634920634921,6,1,0,0,8,0,0,1,7,P08,xgb,143,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9774410774410774,repeated_stratified,0,3,full,window
7,6,0.8571428571428571,8,6,0.75,8,8,1.0,0.8695652173913043,0.8666666666666667,0.9827380952380952,6,1,0,2,6,0,0,0,8,P08,xgb,145,"{'subsample': 0.8, 'reg_lambda': 10, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.9788600288600288,repeated_stratified,0,4,full,window
8,6,0.75,8,7,0.875,8,8,1.0,0.875,0.8745098039215686,0.984375,6,2,0,1,7,0,0,0,8,P08,xgb,148,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.965712682379349,repeated_stratified,1,0,full,window
8,7,0.875,8,8,1.0,8,6,0.75,0.875,0.8775271512113617,0.9401041666666666,7,1,0,0,8,0,0,2,6,P08,xgb,149,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9776735610068944,repeated_stratified,1,1,full,window
7,5,0.7142857142857143,8,7,0.875,8,8,1.0,0.8695652173913043,0.8618024132730016,0.9478174603174603,5,1,1,1,7,0,0,0,8,P08,xgb,149,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9568542568542568,repeated_stratified,1,2,full,window
7,6,0.8571428571428571,8,8,1.0,8,8,1.0,0.9565217391304348,0.9547511312217195,0.9827380952380952,6,1,0,0,8,0,0,0,8,P08,xgb,147,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.96002886002886,repeated_stratified,1,3,full,window
7,7,1.0,8,6,0.75,8,8,1.0,0.9130434782608695,0.9107142857142857,0.9714285714285715,7,0,0,2,6,0,0,0,8,P08,xgb,150,"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9681818181818183,repeated_stratified,1,4,full,window
