total_standing,correct_standing,accuracy_standing,total_straight,correct_straight,accuracy_straight,total_diagonal,correct_diagonal,accuracy_diagonal,overall_accuracy,macro_f1,macro_auc,cm_standing_standing,cm_standing_straight,cm_standing_diagonal,cm_straight_standing,cm_straight_straight,cm_straight_diagonal,cm_diagonal_standing,cm_diagonal_straight,cm_diagonal_diagonal,participant_id,model,n_features_final,best_params,inner_best_score,cv_mode,repeat,fold,channel_mode,ablation
8,6,0.75,8,8,1.0,8,8,1.0,0.9166666666666666,0.9131652661064426,0.9895833333333334,6,1,1,0,8,0,0,0,8,P09,xgb,150,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.9994949494949495,repeated_stratified,0,0,full,window
8,8,1.0,8,7,0.875,8,8,1.0,0.9583333333333334,0.9581699346405229,1.0,8,0,0,0,7,1,0,0,8,P09,xgb,149,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9975228475228475,repeated_stratified,0,1,full,window
8,8,1.0,8,6,0.75,8,7,0.875,0.875,0.8720588235294118,0.953125,8,0,0,1,6,1,0,1,7,P09,xgb,147,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9980038480038479,repeated_stratified,0,2,full,window
8,8,1.0,8,8,1.0,8,8,1.0,1.0,1.0,1.0,8,0,0,0,8,0,0,0,8,P09,xgb,145,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.999013949013949,repeated_stratified,0,3,full,window
8,8,1.0,8,8,1.0,8,7,0.875,0.9583333333333334,0.9581699346405229,0.9921875,8,0,0,0,8,0,1,0,7,P09,xgb,149,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.998989898989899,repeated_stratified,0,4,full,window
8,7,0.875,8,8,1.0,8,7,0.875,0.9166666666666666,0.9165032679738562,0.984375,7,0,1,0,8,0,0,1,7,P09,xgb,149,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9990379990379991,repeated_stratified,1,0,full,window
8,7,0.875,8,7,0.875,8,8,1.0,0.9166666666666666,0.9165032679738562,0.9869791666666666,7,1,0,0,7,1,0,0,8,P09,xgb,142,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9877825877825878,repeated_stratified,1,1,full,window
8,7,0.875,8,7,0.875,8,7,0.875,0.875,0.8772875816993464,0.984375,7,1,0,0,7,1,0,1,7,P09,xgb,150,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.994083694083694,repeated_stratified,1,2,full,window
8,7,0.875,8,8,1.0,8,8,1.0,0.9583333333333334,0.9581699346405229,1.0,7,0,1,0,8,0,0,0,8,P09,xgb,149,"{'subsample': 0.6, 'reg_lambda': 10, 'reg_alpha': 0.5, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",1.0,repeated_stratified,1,3,full,window
8,8,1.0,8,7,0.875,8,8,1.0,0.9583333333333334,0.9581699346405229,1.0,8,0,0,0,7,1,0,0,8,P09,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9847041847041846,repeated_stratified,1,4,full,window
8,7,0.875,8,8,1.0,8,8,1.0,0.9583333333333334,0.9581699346405229,1.0,7,1,0,0,8,0,0,0,8,P09,xgb,149,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.999013949013949,repeated_stratified,2,0,full,window
8,7,0.875,8,6,0.75,8,8,1.0,0.875,0.8740740740740741,0.9817708333333334,7,1,0,0,6,2,0,0,8,P09,xgb,149,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.998075998075998,repeated_stratified,2,1,full,window
8,7,0.875,8,8,1.0,8,8,1.0,0.9583333333333334,0.9581699346405229,1.0,7,0,1,0,8,0,0,0,8,P09,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9995189995189996,repeated_stratified,2,2,full,window
8,8,1.0,8,7,0.875,8,8,1.0,0.9583333333333334,0.9581699346405229,1.0,8,0,0,0,7,1,0,0,8,P09,xgb,150,"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",1.0,repeated_stratified,2,3,full,window
8,8,1.0,8,7,0.875,8,8,1.0,0.9583333333333334,0.9581699346405229,0.9765625,8,0,0,0,7,1,0,0,8,P09,xgb,149,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9975228475228475,repeated_stratified,2,4,full,window
8,7,0.875,8,7,0.875,8,7,0.875,0.875,0.8772875816993464,0.984375,7,1,0,1,7,0,1,0,7,P09,xgb,148,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9985088985088986,repeated_stratified,3,0,full,window
8,8,1.0,8,5,0.625,8,6,0.75,0.7916666666666666,0.796092796092796,0.9765625,8,0,0,3,5,0,2,0,6,P09,xgb,148,"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.998989898989899,repeated_stratified,3,1,full,window
8,6,0.75,8,8,1.0,8,8,1.0,0.9166666666666666,0.9131652661064426,0.9973958333333334,6,1,1,0,8,0,0,0,8,P09,xgb,149,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9911976911976912,repeated_stratified,3,2,full,window
8,8,1.0,8,8,1.0,8,8,1.0,1.0,1.0,1.0,8,0,0,0,8,0,0,0,8,P09,xgb,149,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9955266955266956,repeated_stratified,3,3,full,window
8,7,0.875,8,8,1.0,8,6,0.75,0.875,0.8739495798319328,0.984375,7,1,0,0,8,0,2,0,6,P09,xgb,150,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9975949975949976,repeated_stratified,3,4,full,window
8,8,1.0,8,8,1.0,8,8,1.0,1.0,1.0,1.0,8,0,0,0,8,0,0,0,8,P09,xgb,149,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9980278980278982,repeated_stratified,4,0,full,window
8,8,1.0,8,6,0.75,8,7,0.875,0.875,0.8720588235294118,0.9921875,8,0,0,1,6,1,0,1,7,P09,xgb,148,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9979797979797981,repeated_stratified,4,1,full,window
8,8,1.0,8,7,0.875,8,8,1.0,0.9583333333333334,0.9581699346405229,0.9869791666666666,8,0,0,0,7,1,0,0,8,P09,xgb,148,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9985329485329486,repeated_stratified,4,2,full,window
8,8,1.0,8,8,1.0,8,7,0.875,0.9583333333333334,0.9581699346405229,1.0,8,0,0,0,8,0,0,1,7,P09,xgb,150,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.9922077922077922,repeated_stratified,4,3,full,window
8,8,1.0,8,8,1.0,8,6,0.75,0.9166666666666666,0.9153439153439153,1.0,8,0,0,0,8,0,0,2,6,P09,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9974987974987974,repeated_stratified,4,4,full,window
