total_standing,correct_standing,accuracy_standing,total_straight,correct_straight,accuracy_straight,total_diagonal,correct_diagonal,accuracy_diagonal,overall_accuracy,macro_f1,macro_auc,cm_standing_standing,cm_standing_straight,cm_standing_diagonal,cm_straight_standing,cm_straight_straight,cm_straight_diagonal,cm_diagonal_standing,cm_diagonal_straight,cm_diagonal_diagonal,participant_id,model,n_features_final,best_params,inner_best_score,cv_mode,repeat,fold,channel_mode,ablation
8,3,0.375,8,4,0.5,8,3,0.375,0.4166666666666667,0.4257759784075574,0.6796875,3,1,4,0,4,4,2,3,3,P16,xgb,4,"{'subsample': 0.8, 'reg_lambda': 10, 'reg_alpha': 0.5, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.5366161616161617,repeated_stratified,0,0,full,sep
8,4,0.5,8,2,0.25,8,2,0.25,0.3333333333333333,0.3395424836601307,0.5052083333333334,4,2,2,2,2,4,1,5,2,P16,xgb,31,"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.48035113035113036,repeated_stratified,0,1,full,sep
8,6,0.75,8,3,0.375,8,3,0.375,0.5,0.48937246963562747,0.5963541666666666,6,0,2,2,3,3,3,2,3,P16,xgb,29,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.03, 'gamma': 0.1, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.5507455507455506,repeated_stratified,0,2,full,sep
8,1,0.125,8,3,0.375,8,2,0.25,0.25,0.24444444444444446,0.5104166666666666,1,4,3,3,3,2,3,3,2,P16,xgb,28,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.5286676286676286,repeated_stratified,0,3,full,sep
8,2,0.25,8,2,0.25,8,5,0.625,0.375,0.35653235653235654,0.3932291666666667,2,1,5,3,2,3,0,3,5,P16,xgb,28,"{'subsample': 0.8, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 2, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.5106060606060606,repeated_stratified,0,4,full,sep
8,5,0.625,8,2,0.25,8,1,0.125,0.3333333333333333,0.3185185185185185,0.4869791666666667,5,1,2,2,2,4,3,4,1,P16,xgb,29,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 0.5, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.4968253968253969,repeated_stratified,1,0,full,sep
8,2,0.25,8,5,0.625,8,2,0.25,0.375,0.3637566137566138,0.5078125,2,1,5,2,5,1,2,4,2,P16,xgb,30,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.49187109187109196,repeated_stratified,1,1,full,sep
8,3,0.375,8,1,0.125,8,3,0.375,0.2916666666666667,0.2870915032679739,0.5052083333333334,3,3,2,4,1,3,2,3,3,P16,xgb,2,"{'subsample': 0.8, 'reg_lambda': 10, 'reg_alpha': 0.5, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.6046416546416546,repeated_stratified,1,2,full,sep
8,3,0.375,8,3,0.375,8,2,0.25,0.3333333333333333,0.3463659147869674,0.4791666666666667,3,1,4,0,3,5,4,2,2,P16,xgb,29,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.517003367003367,repeated_stratified,1,3,full,sep
8,0,0.0,8,5,0.625,8,1,0.125,0.25,0.18095238095238098,0.4661458333333333,0,5,3,1,5,2,0,7,1,P16,xgb,1,"{'subsample': 1.0, 'reg_lambda': 10, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0.3, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.5553270803270803,repeated_stratified,1,4,full,sep
