total_standing,correct_standing,accuracy_standing,total_straight,correct_straight,accuracy_straight,total_diagonal,correct_diagonal,accuracy_diagonal,overall_accuracy,macro_f1,macro_auc,cm_standing_standing,cm_standing_straight,cm_standing_diagonal,cm_straight_standing,cm_straight_straight,cm_straight_diagonal,cm_diagonal_standing,cm_diagonal_straight,cm_diagonal_diagonal,participant_id,model,n_features_final,best_params,inner_best_score,cv_mode,repeat,fold,channel_mode,ablation
8,1,0.125,8,5,0.625,8,2,0.25,0.3333333333333333,0.3025641025641026,0.4296875,1,6,1,1,5,2,0,6,2,P18,xgb,30,"{'subsample': 1.0, 'reg_lambda': 10, 'reg_alpha': 0.5, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 1, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.5503126503126503,repeated_stratified,0,0,full,sep
8,1,0.125,8,3,0.375,8,3,0.375,0.2916666666666667,0.2800402212166918,0.4635416666666667,1,4,3,2,3,3,2,3,3,P18,xgb,31,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.47481962481962486,repeated_stratified,0,1,full,sep
8,3,0.375,8,2,0.25,8,2,0.25,0.2916666666666667,0.2916666666666667,0.4427083333333333,3,3,2,2,2,4,3,3,2,P18,xgb,31,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.01, 'gamma': 2, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.4953342953342954,repeated_stratified,0,2,full,sep
8,2,0.25,8,2,0.25,8,2,0.25,0.25,0.2506535947712418,0.4453125,2,3,3,4,2,2,2,4,2,P18,xgb,31,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.5351130351130351,repeated_stratified,0,3,full,sep
8,2,0.25,8,0,0.0,8,3,0.375,0.20833333333333334,0.18333333333333335,0.3098958333333333,2,0,6,5,0,3,1,4,3,P18,xgb,24,"{'subsample': 1.0, 'reg_lambda': 10, 'reg_alpha': 0.5, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 1, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.5657287157287157,repeated_stratified,0,4,full,sep
8,2,0.25,8,3,0.375,8,0,0.0,0.20833333333333334,0.18888888888888888,0.4348958333333333,2,3,3,3,3,2,2,6,0,P18,xgb,31,"{'subsample': 0.6, 'reg_lambda': 10, 'reg_alpha': 0.5, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.5297017797017798,repeated_stratified,1,0,full,sep
8,2,0.25,8,4,0.5,8,2,0.25,0.3333333333333333,0.33053221288515405,0.4375,2,2,4,4,4,0,3,3,2,P18,xgb,10,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.5943482443482444,repeated_stratified,1,1,full,sep
8,2,0.25,8,1,0.125,8,2,0.25,0.20833333333333334,0.20683760683760685,0.4505208333333333,2,3,3,0,1,7,5,1,2,P18,xgb,25,"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.49872534872534874,repeated_stratified,1,2,full,sep
8,3,0.375,8,4,0.5,8,1,0.125,0.3333333333333333,0.3151515151515152,0.5182291666666666,3,4,1,3,4,1,1,6,1,P18,xgb,31,"{'subsample': 1.0, 'reg_lambda': 3, 'reg_alpha': 0.5, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.505026455026455,repeated_stratified,1,3,full,sep
8,1,0.125,8,1,0.125,8,3,0.375,0.20833333333333334,0.1957264957264957,0.4036458333333333,1,2,5,3,1,4,1,4,3,P18,xgb,31,"{'subsample': 1.0, 'reg_lambda': 3, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.3, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.4913179413179413,repeated_stratified,1,4,full,sep
