total_standing,correct_standing,accuracy_standing,total_straight,correct_straight,accuracy_straight,total_diagonal,correct_diagonal,accuracy_diagonal,overall_accuracy,macro_f1,macro_auc,cm_standing_standing,cm_standing_straight,cm_standing_diagonal,cm_straight_standing,cm_straight_straight,cm_straight_diagonal,cm_diagonal_standing,cm_diagonal_straight,cm_diagonal_diagonal,participant_id,model,n_features_final,best_params,inner_best_score,cv_mode,repeat,fold,channel_mode,ablation
9,9,1.0,8,4,0.5,9,3,0.3333333333333333,0.6153846153846154,0.5901960784313726,0.8036492374727668,9,0,0,1,4,3,1,5,3,P07,xgb,11,"{'subsample': 0.8, 'reg_lambda': 10, 'reg_alpha': 0.5, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.01, 'gamma': 0.3, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8274703517704176,repeated_stratified,0,0,full,sep
9,9,1.0,8,1,0.125,9,6,0.6666666666666666,0.6153846153846154,0.5484848484848485,0.8705746187363834,9,0,0,0,1,7,2,1,6,P07,xgb,6,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 0.5, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 2, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.7645042954166801,repeated_stratified,0,1,full,sep
8,7,0.875,8,0,0.0,9,8,0.8888888888888888,0.6,0.5138888888888888,0.804125816993464,7,1,0,1,0,7,0,1,8,P07,xgb,9,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 0.5, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 2, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.7878037622602839,repeated_stratified,0,2,full,sep
9,7,0.7777777777777778,8,1,0.125,8,6,0.75,0.56,0.5148148148148147,0.7129629629629629,7,1,1,2,1,5,0,2,6,P07,xgb,10,"{'subsample': 0.6, 'reg_lambda': 5, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.01, 'gamma': 0.3, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.7907809983896942,repeated_stratified,0,3,full,sep
9,8,0.8888888888888888,7,2,0.2857142857142857,9,3,0.3333333333333333,0.52,0.5046296296296297,0.789351851851852,8,1,0,1,2,4,0,6,3,P07,xgb,10,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.01, 'gamma': 2, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.7879812618943053,repeated_stratified,0,4,full,sep
9,9,1.0,8,2,0.25,9,6,0.6666666666666666,0.6538461538461539,0.6105854929384341,0.8427968409586057,9,0,0,4,2,2,0,3,6,P07,xgb,8,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.03, 'gamma': 0.1, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.7764098019532802,repeated_stratified,1,0,full,sep
9,6,0.6666666666666666,8,1,0.125,9,5,0.5555555555555556,0.46153846153846156,0.43809132044426163,0.6840277777777777,6,2,1,0,1,7,2,2,5,P07,xgb,8,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.01, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.7954625225211523,repeated_stratified,1,1,full,sep
8,8,1.0,8,1,0.125,9,8,0.8888888888888888,0.68,0.6022544283413849,0.8613834422657952,8,0,0,1,1,6,1,0,8,P07,xgb,9,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.01, 'gamma': 2, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.7798162787293221,repeated_stratified,1,2,full,sep
9,8,0.8888888888888888,8,5,0.625,8,4,0.5,0.68,0.676470588235294,0.7791394335511983,8,0,1,0,5,3,0,4,4,P07,xgb,10,"{'subsample': 1.0, 'reg_lambda': 3, 'reg_alpha': 0.5, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.8075391597130728,repeated_stratified,1,3,full,sep
9,8,0.8888888888888888,7,3,0.42857142857142855,9,7,0.7777777777777778,0.72,0.6957564852301695,0.8625992063492064,8,1,0,1,3,3,0,2,7,P07,xgb,9,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 0.5, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.7836261162348119,repeated_stratified,1,4,full,sep
