total_standing,correct_standing,accuracy_standing,total_straight,correct_straight,accuracy_straight,total_diagonal,correct_diagonal,accuracy_diagonal,overall_accuracy,macro_f1,macro_auc,cm_standing_standing,cm_standing_straight,cm_standing_diagonal,cm_straight_standing,cm_straight_straight,cm_straight_diagonal,cm_diagonal_standing,cm_diagonal_straight,cm_diagonal_diagonal,participant_id,model,n_features_final,best_params,inner_best_score,cv_mode,repeat,fold,channel_mode,ablation
8,8,1.0,8,5,0.625,8,3,0.375,0.6666666666666666,0.6613756613756614,0.8489583333333334,8,0,0,0,5,3,0,5,3,P33,xgb,125,"{'subsample': 0.8, 'reg_lambda': 10, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9045695045695045,repeated_stratified,0,0,full,combined
8,8,1.0,8,3,0.375,8,3,0.375,0.5833333333333334,0.5833333333333334,0.8072916666666666,8,0,0,0,3,5,0,5,3,P33,xgb,150,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.8732563732563733,repeated_stratified,0,1,full,combined
8,8,1.0,8,4,0.5,8,4,0.5,0.6666666666666666,0.6581699346405229,0.8567708333333334,8,0,0,1,4,3,0,4,4,P33,xgb,150,"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8827080327080328,repeated_stratified,0,2,full,combined
8,8,1.0,8,3,0.375,8,4,0.5,0.625,0.6235294117647059,0.8020833333333334,8,0,0,0,3,5,0,4,4,P33,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8895382395382395,repeated_stratified,0,3,full,combined
8,8,1.0,8,6,0.75,8,3,0.375,0.7083333333333334,0.6977058029689608,0.9192708333333334,8,0,0,0,6,2,0,5,3,P33,xgb,147,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9351611351611351,repeated_stratified,0,4,full,combined
8,8,1.0,8,4,0.5,8,4,0.5,0.6666666666666666,0.6666666666666666,0.7942708333333334,8,0,0,0,4,4,0,4,4,P33,xgb,149,"{'subsample': 0.8, 'reg_lambda': 10, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.901948051948052,repeated_stratified,1,0,full,combined
8,8,1.0,8,5,0.625,8,3,0.375,0.6666666666666666,0.6613756613756614,0.8255208333333334,8,0,0,0,5,3,0,5,3,P33,xgb,149,"{'subsample': 0.8, 'reg_lambda': 10, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8123376623376624,repeated_stratified,1,1,full,combined
8,8,1.0,8,6,0.75,8,3,0.375,0.7083333333333334,0.6977058029689608,0.8619791666666666,8,0,0,0,6,2,0,5,3,P33,xgb,148,"{'subsample': 0.8, 'reg_lambda': 10, 'reg_alpha': 0.5, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.01, 'gamma': 0.3, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8642857142857143,repeated_stratified,1,2,full,combined
8,8,1.0,8,4,0.5,8,3,0.375,0.625,0.6235294117647059,0.8125,8,0,0,0,4,4,0,5,3,P33,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8604617604617605,repeated_stratified,1,3,full,combined
8,8,1.0,8,4,0.5,8,5,0.625,0.7083333333333334,0.7071895424836602,0.8854166666666666,8,0,0,0,4,4,0,3,5,P33,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9114237614237615,repeated_stratified,1,4,full,combined
8,8,1.0,8,5,0.625,8,5,0.625,0.75,0.75,0.8854166666666666,8,0,0,0,5,3,0,3,5,P33,xgb,149,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9650072150072151,repeated_stratified,2,0,full,combined
8,8,1.0,8,5,0.625,8,2,0.25,0.625,0.611336032388664,0.8151041666666666,8,0,0,0,5,3,0,6,2,P33,xgb,149,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.03, 'gamma': 0.1, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.8792207792207792,repeated_stratified,2,1,full,combined
